score,comment,reply
3.0,明显把手装反了，毛巾居然挂在里面的，一冲凉不全湿了，应该推的标识拉，应该拉的标识推，冲凉房卫生一般,尊敬的宾客，感谢您对酒店的点评！对于您在酒店本次入住期间的经历，我们深表遗憾。您的宝贵意见对我们非常重要，我们会将其分发至相关部门进行整改。若您下次至此，希望您能再次预定本酒店，给我们一个机会来补救。期待您再次光临！
3.7,酒店地理位置优越，出门就是商超餐饮。唯一的美中不足就是床垫太软了。睡了三晚，三晚都难受。建议酒店改善床垫舒适性。,尊敬的宾客，感谢您对我们提出的中肯意见。对于您在住期间没有达到100%满意的消费体验，我们深表歉意和遗憾。小纽家人一定会对您提出的意见加快调整。希望这次特殊情况不会影响您对本酒店的支持。再次忠心感谢并期望在不久的将来欢迎您的再次光临！
3.0,一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般一般,尊敬的宾客，感谢您的评价。对于您在住期间没有达到100%满意的消费体验，我们深表歉意和遗憾。可能是酒店还有做的不到位的地方，希望客官您能给我们指出我们的不足，我们会努力做到更好，我们用心服务让到店的每位客官都能感受到家一般的温暖，希望我们的服务能给您带来更多的惊喜和感动，期待您下次到来！
2.7,总体评价，这个酒店很遗憾，非要划星级，也就是个三星酒店，精品型。有以下几点吐槽：1、前台在四楼，这栋楼还有很多其他业务线，很不方便。哪个四星酒店的前台在四楼？2、停车场非常不方便，基本要靠抢，立体式停车场。需要从一楼大门出来绕到酒店后面，下雨天基本就是淋雨。3、再说房间内部，洗手的是肥皂 我也是醉了，整体风格就是精品型酒店，图片只是图片。没有冰箱，房门隔音效果很差，早上能听到阿姨说话和走路的声音。4、最难以接受的点，外卖没法送上来且酒店员工也不帮忙送，需要自己去1楼或者4楼取餐。5、退房的时候，很慢很麻烦，没有专门的退房服务员，最忙的12-2点，居然只有2个服务员，这就是四星酒店！如果对酒店星级要求很高的，去了就要降低期望值。最后希望酒店可以重视评价，努力做好服务，而不是想方设法删评价！,尊敬的小纽家人您好：感谢您选择入住纽宾凯N+国际酒店，对您在入住期间没有满意的体验，小纽深表歉意，对您提出的几个问题，小纽给您回复一下，小纽家不让快递上楼是从您的安全考虑，您是可以在四楼前台来取的，不会让您去一楼取，关于退房，小纽家是有快速退房的，如果不需要发票只要把房卡还给前台就行，如果需要发票可在在入住时把发票信息告诉前台，这样您退房时可以直接拿就好了，至于停车场在大楼后面，的确给您带来不便，但这是受建筑场地的原因，房门的隔音问题我们正在着手解决，至于大堂在四楼，这在酒店行业是很常见的，包括一些国际品牌的五星级酒店，总之，小纽家人一定会对您提出的意见加快调整，再次感谢您对小纽家的信任，也欢迎您再来小纽家座客。
3.0,转机到武汉，为了体验一下美食订了这个离雪松路很近的酒店，但是说实话很失望，各种原因1.酒店和图片不太一制，那个若大的招牌，实际看起来非常的小气，而且酒店办理入住要先上到4楼才能到前台。2.到的那天武汉在下暴雨，居然酒店不提供免费雨伞，而是要自己花钱去租，我觉得快捷酒店都不会这样。3.办理完入住，前台也不会告知你，上楼的电梯在哪里，还要自己去找，况且酒店所在的这栋楼感觉很复杂，各种公司，办公室都有。4.进入房间以后，感觉有一股很臭的味道，赶快开了空调和窗户透气，后来出来发现是房间门口的味道，不想在折腾了，也就没有换房。不推荐入住,尊敬的小纽家人，感谢您选择入住纽宾凯N+国际酒店，对您在入住期间没有达到100%满意的消费体验，小纽深感歉意，我们的免费雨伞是有限的，因突然的暴雨导致我们的免费雨伞提供不足，未能告知您电梯的方向这这是我们工作的失误，我们会将其分发至相关部门以提高服务质量，若您下次至此，希望您能再次预定本酒店，给我们一个机会来补救。期待您再次光临！
1.5,定了他们最好的套房，房间非常脏，沙发上还有血渍，房间也有一股味道，服务态度还可以，积极处理，中餐厅的服务态度倒是很差，送2个打包盒收取服务费是正常的，电话里讲10%，实际上来就变了，说是餐厅无法有零头必须取整，虽然没多少钱，但是觉得这个说法太勉为其难，如果可以取整那我们消费者岂不是可以抹零？,尊敬的宾客，感谢您对酒店的点评！对于您在酒店本次入住期间的经历，我们深表歉意。您提出的宝贵意见对我们非常重要，我们会将其分发至相关部门进行整改。若您下次至此，希望您能再次预定本酒店，给我们一个机会来补救。期待您再次光临！
2.2,酒店带娃只适合定套间，所谓套间不过是拐角房，而且卫生间门正对着床，特别近，门子声音很大，对面就是住宅楼，没有风景可言。套间的窗户就在飘窗中间，不能锁死，这个真的超级无敌危险，而且是向外推开的，大人小孩都不要坐在上面，巨大安全隐患。服务态度超级差，服务员各种对客人不爽，体验感极低，秋果啊，锦江大酒店，汇豪都在附近，很后悔最后选择了这家，性价比很低，没有其他配套。,尊敬的宾客，感谢您对酒店的点评！对于您在酒店本次入住期间的经历，我们深表歉意。您提出的宝贵意见对我们非常重要，我们会将其分发至相关部门进行整改。若您下次至此，希望您能再次预定本酒店，给我们一个机会来补救。期待您再次光临！
3.0,就感觉真的挺一般的，电梯还有点恐怖。连着住了四天都没扫地，地理位置也一般，对四星来说有点不够档次了，3.8星吧。,尊敬的宾客：非常感谢您的点评。您所提出的问题，向我们指明了改进的地方，在后续的工作中，我们将进行积极调整及改进。希望这次特殊情况不会影响您对本酒店的支持。再次忠心感谢并期望在不久的将来欢迎您的再次光临！
3.2,酒店位置不错，但是有点旧，前台在四楼，上房间需要换电梯，前台也不大，没有可以会客的地方，房间里没有大镜子，不方便,亲爱滴客官您好，非常感谢您对酒店的支持，没有得到您全5分好评，我们心里还是有点点的失落，我们的客房电梯是安装了梯控，这是给客人提供了更高等级的安全哦，希望客官您下次的到来我们会努力做到更好，我们用心服务让到店的每位客官都能感受到家一般的温暖，希望我们的服务能给您带来更多的惊喜和感动，期待您下次到来！
3.5,酒店附近很多吃饭的地方，停车位较为充足，离武广商圈、江汉路步行街都不远，电梯也挺多，不需要等很久，房间设施较为齐全。,尊敬的宾客，感谢您对酒店的点评！对于您在酒店本次入住期间的经历，我们深表遗憾。您的宝贵意见多我们非常重要，我们会继续提高服务质量。若您下次至此，希望您能再次预定本酒店，给我们一个机会来补救。期待您再次光临！
2.7,酒店地理位置比较好，处于当地吃饭有名的“万松园”附近，路面停车，停车不是很方便，车位非常少。前台服务性比较差，提前2次电话确认预订情况，结果入住时没有给订的房型，前台接待也不带一点歉意，并未解决问题。,感谢您对我们提出的中肯意见。对于您在住期间的不愉快经历，我们深表歉意和遗憾。您提出的意见我们管理层非常重视您提出的意见，我们将进一步完善并改进我们的各项设施，我们真诚期待阁下的再次光临。
3.2,整体环境还行吧，但是服务太差了，入住当天打内部电话想着送两瓶水和点餐，没有任何人接听，打了总台没有，客服部没有，紧急电话都没有接，也是无奈了,尊敬的宾客：您好！非常抱歉这次入住体验让您觉得不满意。在您入住期间小纽招待不周，引起您的不满，我们万分抱歉，我们一定会努力整改，用更好的产品和服务，让您的居停更加舒适，期待您再来小纽家做客！
3.5,住的还算可以，交通方便，酒店后街就是小吃街，武汉网红好吃的该有的都有了。,亲爱滴客官您好，非常感谢您对酒店的支持，没有得到您全5分好评，我们心里还是有点点的失落，可能是酒店还有做的不到位的地方，希望客官您下次的到来能给我们指出我们的不足，我们会努力做到更好，我们用心服务让到店的每位客官都能感受到家一般的温暖，希望我们的服务能给您带来更多的惊喜和感动，期待您下次到来！
